file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
Empty_419_S1022_trimmed_R1_001.fastq.gz	FASTQ	DNA	270025	80625293	0	298.6	301
Empty_419_S1022_trimmed_R2_001.fastq.gz	FASTQ	DNA	270025	79343375	0	293.8	301
Empty_41_S41_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	63	63	63.0	63
Empty_41_S41_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	58	58	58.0	58
Empty_420_S1034_trimmed_R1_001.fastq.gz	FASTQ	DNA	538041	160927673	0	299.1	301
Empty_420_S1034_trimmed_R2_001.fastq.gz	FASTQ	DNA	538041	158359654	0	294.3	301
Empty_421_S1035_trimmed_R1_001.fastq.gz	FASTQ	DNA	351754	105096618	0	298.8	301
Empty_421_S1035_trimmed_R2_001.fastq.gz	FASTQ	DNA	351754	103322556	0	293.7	301
Empty_422_S1040_trimmed_R1_001.fastq.gz	FASTQ	DNA	463829	138389708	0	298.4	301
Empty_422_S1040_trimmed_R2_001.fastq.gz	FASTQ	DNA	463829	136053569	0	293.3	301
Empty_423_S1044_trimmed_R1_001.fastq.gz	FASTQ	DNA	275395	82088618	0	298.1	301
Empty_423_S1044_trimmed_R2_001.fastq.gz	FASTQ	DNA	275395	80298101	0	291.6	301
Empty_424_S1057_trimmed_R1_001.fastq.gz	FASTQ	DNA	186206	55533415	0	298.2	301
Empty_424_S1057_trimmed_R2_001.fastq.gz	FASTQ	DNA	186206	52270657	0	280.7	301
Empty_425_S1060_trimmed_R1_001.fastq.gz	FASTQ	DNA	344122	102691220	0	298.4	301
Empty_425_S1060_trimmed_R2_001.fastq.gz	FASTQ	DNA	344122	98655366	0	286.7	301
Empty_426_S1071_trimmed_R1_001.fastq.gz	FASTQ	DNA	386809	115078173	0	297.5	301
Empty_426_S1071_trimmed_R2_001.fastq.gz	FASTQ	DNA	386809	107729706	0	278.5	301
Empty_427_S1128_trimmed_R1_001.fastq.gz	FASTQ	DNA	13897	4068764	0	292.8	301
Empty_427_S1128_trimmed_R2_001.fastq.gz	FASTQ	DNA	13897	3876640	0	279.0	301
Empty_428_S1140_trimmed_R1_001.fastq.gz	FASTQ	DNA	16148	4740733	0	293.6	301
Empty_428_S1140_trimmed_R2_001.fastq.gz	FASTQ	DNA	16148	4539049	0	281.1	301
Empty_429_S1141_trimmed_R1_001.fastq.gz	FASTQ	DNA	363294	108394692	0	298.4	301
Empty_429_S1141_trimmed_R2_001.fastq.gz	FASTQ	DNA	363294	100383264	0	276.3	301
Empty_42_S42_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	163	3	81.5	160
Empty_42_S42_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	72	1	36.0	71
Empty_430_S1149_trimmed_R1_001.fastq.gz	FASTQ	DNA	14924	4378806	0	293.4	301
Empty_430_S1149_trimmed_R2_001.fastq.gz	FASTQ	DNA	14924	4202340	0	281.6	301
Empty_431_S1153_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_431_S1153_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_432_S1154_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_432_S1154_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_433_S1155_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_433_S1155_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_434_S1156_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_434_S1156_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_435_S1157_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_435_S1157_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
Empty_436_S1158_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_436_S1158_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_437_S1159_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_437_S1159_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	600	299	300.0	301
Empty_438_S1160_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_438_S1160_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	364	63	182.0	301
Empty_439_S1161_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	1757	108	251.0	301
Empty_439_S1161_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	792	0	113.1	301
Empty_43_S43_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1018	153	254.5	301
Empty_43_S43_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	810	62	202.5	301
Empty_440_S1162_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	741	75	148.2	301
Empty_440_S1162_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	567	31	113.4	270
Empty_441_S1163_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	515	0	103.0	152
Empty_441_S1163_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	535	2	107.0	301
Empty_442_S1164_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	448	0	149.3	298
Empty_442_S1164_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	486	2	162.0	282
Empty_443_S1165_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	902	300	300.7	301
Empty_443_S1165_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	534	32	178.0	301
Empty_444_S1166_trimmed_R1_001.fastq.gz	FASTQ	DNA	10	2465	128	246.5	301
Empty_444_S1166_trimmed_R2_001.fastq.gz	FASTQ	DNA	10	1059	0	105.9	301
Empty_445_S1167_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	1750	90	194.4	301
Empty_445_S1167_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	1102	2	122.4	301
Empty_446_S1168_trimmed_R1_001.fastq.gz	FASTQ	DNA	17	3880	66	228.2	301
Empty_446_S1168_trimmed_R2_001.fastq.gz	FASTQ	DNA	17	1831	0	107.7	301
Empty_447_S1169_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_447_S1169_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_448_S1170_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_448_S1170_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_449_S1171_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_449_S1171_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_44_S44_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_44_S44_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	302	1	151.0	301
Empty_450_S1172_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_450_S1172_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_451_S1173_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
Empty_451_S1173_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_452_S1174_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	601	300	300.5	301
Empty_452_S1174_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_453_S1175_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_453_S1175_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_454_S1176_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_454_S1176_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_455_S1177_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_455_S1177_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_456_S1178_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_456_S1178_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_457_S1179_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_457_S1179_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_458_S1180_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_458_S1180_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_459_S1181_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_459_S1181_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_45_S45_trimmed_R1_001.fastq.gz	FASTQ	DNA	8	2013	57	251.6	301
Empty_45_S45_trimmed_R2_001.fastq.gz	FASTQ	DNA	8	1425	1	178.1	300
Empty_460_S1182_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_460_S1182_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	299	299	299.0	299
Empty_461_S1183_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_461_S1183_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_462_S1184_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_462_S1184_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_463_S1185_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_463_S1185_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_464_S1186_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_464_S1186_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_465_S1187_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_465_S1187_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
Empty_466_S1188_trimmed_R1_001.fastq.gz			0	0	0	0.0	0
Empty_466_S1188_trimmed_R2_001.fastq.gz			0	0	0	0.0	0
Empty_467_S1189_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_467_S1189_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_468_S1190_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
Empty_468_S1190_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	295	295	295.0	295
Empty_469_S1191_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_469_S1191_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_46_S46_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_46_S46_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	325	24	162.5	301
Empty_470_S1192_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_470_S1192_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	565	264	282.5	301
Empty_471_S1193_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	357	104	119.0	128
Empty_471_S1193_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	338	12	112.7	300
Empty_472_S1194_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	1112	0	158.9	301
Empty_472_S1194_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	746	0	106.6	300
Empty_473_S1195_trimmed_R1_001.fastq.gz	FASTQ	DNA	12	2180	105	181.7	301
Empty_473_S1195_trimmed_R2_001.fastq.gz	FASTQ	DNA	12	1646	23	137.2	301
Empty_474_S1196_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	1798	107	199.8	301
Empty_474_S1196_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	975	26	108.3	301
Empty_475_S1197_trimmed_R1_001.fastq.gz	FASTQ	DNA	13	1729	0	133.0	301
Empty_475_S1197_trimmed_R2_001.fastq.gz	FASTQ	DNA	13	1316	0	101.2	300
Empty_476_S1198_trimmed_R1_001.fastq.gz	FASTQ	DNA	8	1678	0	209.8	301
Empty_476_S1198_trimmed_R2_001.fastq.gz	FASTQ	DNA	8	1572	2	196.5	301
Empty_477_S1199_trimmed_R1_001.fastq.gz	FASTQ	DNA	6	1269	119	211.5	301
Empty_477_S1199_trimmed_R2_001.fastq.gz	FASTQ	DNA	6	1158	23	193.0	300
Empty_478_S1200_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	943	72	188.6	301
Empty_478_S1200_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	853	24	170.6	301
Empty_479_S1201_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_479_S1201_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_47_S47_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
Empty_47_S47_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_480_S1202_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_480_S1202_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_481_S1203_trimmed_R1_001.fastq.gz	FASTQ	DNA	15	4513	300	300.9	301
Empty_481_S1203_trimmed_R2_001.fastq.gz	FASTQ	DNA	15	4202	1	280.1	301
Empty_482_S1204_trimmed_R1_001.fastq.gz	FASTQ	DNA	13	3913	301	301.0	301
Empty_482_S1204_trimmed_R2_001.fastq.gz	FASTQ	DNA	13	3579	1	275.3	301
Empty_483_S1205_trimmed_R1_001.fastq.gz	FASTQ	DNA	21	6317	300	300.8	301
Empty_483_S1205_trimmed_R2_001.fastq.gz	FASTQ	DNA	21	6035	101	287.4	301
Empty_484_S1206_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	2707	300	300.8	301
Empty_484_S1206_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	2622	214	291.3	301
Empty_485_S1207_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1028	125	257.0	301
Empty_485_S1207_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	1203	300	300.8	301
Empty_486_S1208_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_486_S1208_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_487_S1209_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_487_S1209_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_488_S1210_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_488_S1210_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_489_S1211_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_489_S1211_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_48_S48_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	2506	98	278.4	301
Empty_48_S48_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	2463	59	273.7	301
Empty_490_S1212_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_490_S1212_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_491_S1213_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_491_S1213_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_492_S1214_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_492_S1214_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_493_S1215_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_493_S1215_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_494_S1216_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_494_S1216_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_495_S1217_trimmed_R1_001.fastq.gz	FASTQ	DNA	20	5293	18	264.7	301
Empty_495_S1217_trimmed_R2_001.fastq.gz	FASTQ	DNA	20	5112	1	255.6	301
Empty_496_S1218_trimmed_R1_001.fastq.gz	FASTQ	DNA	21	5631	89	268.1	301
Empty_496_S1218_trimmed_R2_001.fastq.gz	FASTQ	DNA	21	5121	0	243.9	301
Empty_497_S1219_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	1643	46	234.7	301
Empty_497_S1219_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	1689	0	241.3	301
Empty_498_S1220_trimmed_R1_001.fastq.gz	FASTQ	DNA	25	6471	23	258.8	301
Empty_498_S1220_trimmed_R2_001.fastq.gz	FASTQ	DNA	25	6407	36	256.3	301
Empty_499_S1221_trimmed_R1_001.fastq.gz	FASTQ	DNA	31	8236	6	265.7	301
Empty_499_S1221_trimmed_R2_001.fastq.gz	FASTQ	DNA	31	7781	0	251.0	301
Empty_49_S49_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_49_S49_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	900	298	300.0	301
Empty_4_S4_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_4_S4_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	599	298	299.5	301
Empty_500_S1222_trimmed_R1_001.fastq.gz	FASTQ	DNA	20	5525	22	276.3	301
Empty_500_S1222_trimmed_R2_001.fastq.gz	FASTQ	DNA	20	5481	3	274.1	301
Empty_501_S1223_trimmed_R1_001.fastq.gz	FASTQ	DNA	57	15934	17	279.5	301
Empty_501_S1223_trimmed_R2_001.fastq.gz	FASTQ	DNA	57	15196	0	266.6	301
Empty_502_S1224_trimmed_R1_001.fastq.gz	FASTQ	DNA	29	7382	0	254.6	301
Empty_502_S1224_trimmed_R2_001.fastq.gz	FASTQ	DNA	29	6545	0	225.7	301
Empty_503_S1225_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	424	124	212.0	300
Empty_503_S1225_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_504_S1226_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1452	248	290.4	301
Empty_504_S1226_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	1458	260	291.6	301
Empty_505_S1227_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	222	71	111.0	151
Empty_505_S1227_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	469	168	234.5	301
Empty_506_S1228_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	1187	284	296.8	301
Empty_506_S1228_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	927	26	231.8	301
Empty_507_S1229_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	121	121	121.0	121
Empty_507_S1229_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	57	57	57.0	57
Empty_508_S1230_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_508_S1230_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	532	236	266.0	296
Empty_509_S1231_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_509_S1231_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_50_S50_trimmed_R1_001.fastq.gz	FASTQ	DNA	14	4213	300	300.9	301
Empty_50_S50_trimmed_R2_001.fastq.gz	FASTQ	DNA	14	4144	243	296.0	301
Empty_510_S1232_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	601	300	300.5	301
Empty_510_S1232_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	597	296	298.5	301
Empty_511_S1233_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_511_S1233_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_512_S1234_trimmed_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_512_S1234_trimmed_R2_001.fastq.gz	FASTQ	DNA	2	561	267	280.5	294
Empty_513_S1235_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_513_S1235_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_514_S1236_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_514_S1236_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_515_S1237_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_515_S1237_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_516_S1238_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_516_S1238_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	299	299	299.0	299
Empty_517_S1239_trimmed_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_517_S1239_trimmed_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_518_S1240_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
Empty_518_S1240_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	803	250	267.7	288
Empty_519_S1241_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_519_S1241_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	902	300	300.7	301
Empty_51_S51_trimmed_R1_001.fastq.gz	FASTQ	DNA	13	3913	301	301.0	301
Empty_51_S51_trimmed_R2_001.fastq.gz	FASTQ	DNA	13	3833	223	294.8	301
Empty_520_S1242_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	345	107	115.0	129
Empty_520_S1242_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	196	0	65.3	168
Empty_521_S1243_trimmed_R1_001.fastq.gz	FASTQ	DNA	9	1835	119	203.9	301
Empty_521_S1243_trimmed_R2_001.fastq.gz	FASTQ	DNA	9	1629	26	181.0	301
Empty_522_S1244_trimmed_R1_001.fastq.gz	FASTQ	DNA	5	1299	119	259.8	301
Empty_522_S1244_trimmed_R2_001.fastq.gz	FASTQ	DNA	5	981	26	196.2	301
Empty_523_S1245_trimmed_R1_001.fastq.gz	FASTQ	DNA	7	1472	15	210.3	301
Empty_523_S1245_trimmed_R2_001.fastq.gz	FASTQ	DNA	7	778	26	111.1	301
Empty_524_S1246_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	214	214	214.0	214
Empty_524_S1246_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	47	47	47.0	47
Empty_525_S1247_trimmed_R1_001.fastq.gz	FASTQ	DNA	4	781	6	195.3	301
Empty_525_S1247_trimmed_R2_001.fastq.gz	FASTQ	DNA	4	769	0	192.3	301
Empty_526_S1248_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_526_S1248_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_527_S1257_trimmed_R1_001.fastq.gz	FASTQ	DNA	12807	3756288	0	293.3	301
Empty_527_S1257_trimmed_R2_001.fastq.gz	FASTQ	DNA	12807	3599227	0	281.0	301
Empty_528_S1260_trimmed_R1_001.fastq.gz	FASTQ	DNA	197403	58673901	0	297.2	301
Empty_528_S1260_trimmed_R2_001.fastq.gz	FASTQ	DNA	197403	56968371	0	288.6	301
Empty_529_S1268_trimmed_R1_001.fastq.gz	FASTQ	DNA	223765	66776228	0	298.4	301
Empty_529_S1268_trimmed_R2_001.fastq.gz	FASTQ	DNA	223765	64275505	0	287.2	301
Empty_52_S52_trimmed_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_52_S52_trimmed_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_530_S1269_trimmed_R1_001.fastq.gz	FASTQ	DNA	132995	39672377	0	298.3	301
Empty_530_S1269_trimmed_R2_001.fastq.gz	FASTQ	DNA	132995	38215688	0	287.3	301
Empty_531_S1272_trimmed_R1_001.fastq.gz	FASTQ	DNA	323757	96953646	0	299.5	301
Empty_531_S1272_trimmed_R2_001.fastq.gz	FASTQ	DNA	323757	93567014	0	289.0	301
Empty_532_S1279_trimmed_R1_001.fastq.gz	FASTQ	DNA	289691	86623845	0	299.0	301
Empty_532_S1279_trimmed_R2_001.fastq.gz	FASTQ	DNA	289691	83433059	0	288.0	301
Empty_533_S1282_trimmed_R1_001.fastq.gz	FASTQ	DNA	268479	80274519	0	299.0	301
Empty_533_S1282_trimmed_R2_001.fastq.gz	FASTQ	DNA	268479	77174275	0	287.4	301
Empty_534_S1283_trimmed_R1_001.fastq.gz	FASTQ	DNA	211525	63135595	0	298.5	301
Empty_534_S1283_trimmed_R2_001.fastq.gz	FASTQ	DNA	211525	60659399	0	286.8	301
Empty_535_S1293_trimmed_R1_001.fastq.gz	FASTQ	DNA	265196	78804015	0	297.2	301
Empty_535_S1293_trimmed_R2_001.fastq.gz	FASTQ	DNA	265196	76204046	0	287.3	301
Empty_536_S1294_trimmed_R1_001.fastq.gz	FASTQ	DNA	300949	89544570	0	297.5	301
Empty_536_S1294_trimmed_R2_001.fastq.gz	FASTQ	DNA	300949	86988965	0	289.0	301
Empty_537_S1295_trimmed_R1_001.fastq.gz	FASTQ	DNA	294096	87549523	0	297.7	301
Empty_537_S1295_trimmed_R2_001.fastq.gz	FASTQ	DNA	294096	84307968	0	286.7	301
Empty_538_S1308_trimmed_R1_001.fastq.gz	FASTQ	DNA	256170	76154518	0	297.3	301
Empty_538_S1308_trimmed_R2_001.fastq.gz	FASTQ	DNA	256170	73907621	0	288.5	301
Empty_539_S1319_trimmed_R1_001.fastq.gz	FASTQ	DNA	363216	108048951	0	297.5	301
Empty_539_S1319_trimmed_R2_001.fastq.gz	FASTQ	DNA	363216	104878609	0	288.7	301
Empty_53_S53_trimmed_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_53_S53_trimmed_R2_001.fastq.gz	FASTQ	DNA	3	799	211	266.3	301
Empty_540_S1320_trimmed_R1_001.fastq.gz	FASTQ	DNA	23881	6998750	0	293.1	301
Empty_540_S1320_trimmed_R2_001.fastq.gz	FASTQ	DNA	23881	6680336	0	279.7	301
Empty_541_S1329_trimmed_R1_001.fastq.gz	FASTQ	DNA	232306	69484181	0	299.1	301
Empty_541_S1329_trimmed_R2_001.fastq.gz	FASTQ	DNA	232306	66287494	0	285.3	301
Empty_542_S1331_trimmed_R1_001.fastq.gz	FASTQ	DNA	223150	66726294	0	299.0	301
Empty_542_S1331_trimmed_R2_001.fastq.gz	FASTQ	DNA	223150	64156718	0	287.5	301
Empty_543_S1341_trimmed_R1_001.fastq.gz	FASTQ	DNA	203612	60831854	0	298.8	301
Empty_543_S1341_trimmed_R2_001.fastq.gz	FASTQ	DNA	203612	57633131	0	283.1	301
Empty_544_S1343_trimmed_R1_001.fastq.gz	FASTQ	DNA	25960	7614464	0	293.3	301
Empty_544_S1343_trimmed_R2_001.fastq.gz	FASTQ	DNA	25960	7314167	0	281.7	301
Empty_545_S1348_trimmed_R1_001.fastq.gz	FASTQ	DNA	422973	126495346	0	299.1	301
Empty_545_S1348_trimmed_R2_001.fastq.gz	FASTQ	DNA	422973	123221495	0	291.3	301
Empty_546_S1353_trimmed_R1_001.fastq.gz	FASTQ	DNA	250647	75021460	0	299.3	301
Empty_546_S1353_trimmed_R2_001.fastq.gz	FASTQ	DNA	250647	73172092	0	291.9	301
Empty_547_S1359_trimmed_R1_001.fastq.gz	FASTQ	DNA	494790	148206589	0	299.5	301
Empty_547_S1359_trimmed_R2_001.fastq.gz	FASTQ	DNA	494790	144827731	0	292.7	301
Empty_548_S1364_trimmed_R1_001.fastq.gz	FASTQ	DNA	297150	88973192	0	299.4	301
